score,path
5.9499897956848145,images/Edgar_Degas/Edgar_Degas_491.jpg
6.291876316070557,images/Edgar_Degas/Edgar_Degas_83.jpg
5.190093517303467,images/Edgar_Degas/Edgar_Degas_97.jpg
6.416014194488525,images/Edgar_Degas/Edgar_Degas_485.jpg
5.5885419845581055,images/Edgar_Degas/Edgar_Degas_452.jpg
6.520072937011719,images/Edgar_Degas/Edgar_Degas_40.jpg
5.682227611541748,images/Edgar_Degas/Edgar_Degas_334.jpg
5.4141764640808105,images/Edgar_Degas/Edgar_Degas_54.jpg
5.056373596191406,images/Edgar_Degas/Edgar_Degas_320.jpg
5.549489974975586,images/Edgar_Degas/Edgar_Degas_446.jpg
5.31426477432251,images/Edgar_Degas/Edgar_Degas_308.jpg
5.33295202255249,images/Edgar_Degas/Edgar_Degas_68.jpg
5.789329528808594,images/Edgar_Degas/Edgar_Degas_478.jpg
6.069601535797119,images/Edgar_Degas/Edgar_Degas_336.jpg
6.425115585327148,images/Edgar_Degas/Edgar_Degas_42.jpg
5.218759059906006,images/Edgar_Degas/Edgar_Degas_450.jpg
4.907916069030762,images/Edgar_Degas/Edgar_Degas_444.jpg
5.334155082702637,images/Edgar_Degas/Edgar_Degas_322.jpg
4.719157695770264,images/Edgar_Degas/Edgar_Degas_56.jpg
5.668496131896973,images/Edgar_Degas/Edgar_Degas_81.jpg
5.510290622711182,images/Edgar_Degas/Edgar_Degas_493.jpg
5.423561096191406,images/Edgar_Degas/Edgar_Degas_8.jpg
5.781564712524414,images/Edgar_Degas/Edgar_Degas_487.jpg
6.140450954437256,images/Edgar_Degas/Edgar_Degas_95.jpg
5.285704612731934,images/Edgar_Degas/Edgar_Degas_108.jpg
4.957127094268799,images/Edgar_Degas/Edgar_Degas_652.jpg
5.710752487182617,images/Edgar_Degas/Edgar_Degas_134.jpg
5.6840691566467285,images/Edgar_Degas/Edgar_Degas_120.jpg
6.070991039276123,images/Edgar_Degas/Edgar_Degas_646.jpg
5.581926345825195,images/Edgar_Degas/Edgar_Degas_691.jpg
4.091123104095459,images/Edgar_Degas/Edgar_Degas_685.jpg
5.360560417175293,images/Edgar_Degas/Edgar_Degas_518.jpg
6.199248313903809,images/Edgar_Degas/Edgar_Degas_242.jpg
6.140055179595947,images/Edgar_Degas/Edgar_Degas_524.jpg
5.753711223602295,images/Edgar_Degas/Edgar_Degas_530.jpg
5.893716335296631,images/Edgar_Degas/Edgar_Degas_256.jpg
5.849206924438477,images/Edgar_Degas/Edgar_Degas_281.jpg
5.625101089477539,images/Edgar_Degas/Edgar_Degas_295.jpg
5.682576656341553,images/Edgar_Degas/Edgar_Degas_294.jpg
6.00916862487793,images/Edgar_Degas/Edgar_Degas_280.jpg
5.918064594268799,images/Edgar_Degas/Edgar_Degas_531.jpg
6.530551910400391,images/Edgar_Degas/Edgar_Degas_257.jpg
6.364436149597168,images/Edgar_Degas/Edgar_Degas_243.jpg
